"","x"
"2658",0.0454256861162756
"2659",0.165248856516732
"2660",0.177666648973573
"2661",0.308380388271968
"2662",0.236006026189257
"2663",0.266422524277374
"2664",0.267660150299167
"2665",0.136348519587128
"2666",0.353827892042743
"2667",0.334698639002979
"2668",0.177390574071108
"2669",0.0302995245449708
"2670",0.150467993199677
"2671",0.0328953455401865
"2672",0.233148001063985
"2673",0.152491007663938
"2674",0.0532687321445236
"2675",0.0452449606319425
"2676",0.0559590473678897
"2677",0.232932459815863
"2678",0.353690237261493
"2679",0.273543149500641
"2680",0.120473031229782
"2681",0.265988813937257
"2682",0.28611863014579
"2683",0.0323922256061749
"2684",0.287562420386332
"2685",0.173931827049616
"2686",0.0515251208426808
"2687",0.065784433627042
"2688",0.167292200023591
"2689",0.3464041203138
"2690",0.034710920743561
"2691",0.0239358701497317
"2692",0.19275776936934
"2693",0.115685607077262
"2694",0.282397062134536
"2695",0.346523783809126
"2696",0.255951895811035
"2697",0.108187527479282
"2698",0.222886885530684
"2699",0.0113718841787897
"2700",0.345947442735827
"2701",0.130691745835982
"2702",0.167993874832207
"2703",0.147942741898719
"2704",0.0342752409904361
"2705",0.279539401957675
"2706",0.34622966014985
"2707",0.0343107406080903
"2708",0.098371843117353
"2709",0.303175269358606
"2710",0.0582872408528746
"2711",0.229798896983575
"2712",0.257957289237692
"2713",0.350919719014216
"2714",0.100718803082744
"2715",0.306108268733643
"2716",0.165677662453688
"2717",0.335509490112264
"2718",0.0288668935109661
"2719",0.0190119461820371
"2720",0.286088115920529
"2721",0.346205963180793
"2722",0.300423014183206
"2723",0.161474289085636
"2724",0.253154979794272
"2725",0.209386785435798
"2726",0.304788077005132
"2727",0.167027621368743
"2728",0.0759333206918473
"2729",0.315183151212931
"2730",0.289789015198151
"2731",0.0155985226561374
"2732",0.279831020664715
"2733",0.115422549496256
"2734",0.175843532165513
"2735",0.092592620520342
"2736",0.0210580810018323
"2737",0.0518786023218323
"2738",0.0313561642275412
"2739",0.0601508425881711
"2740",0.132072876744673
"2741",0.144184349209785
"2742",0.318123311261704
"2743",0.32362324944738
"2744",0.231838436398039
"2745",0.0954657218160438
"2746",0.162443702288513
"2747",0.193625817177852
"2748",0.132401237980806
"2749",0.0411865115326307
"2750",0.107003758634457
"2751",0.341854812868057
"2752",0.048348509417868
"2753",0.0933573340183474
"2754",0.061262916419028
"2755",0.0551171229757701
"2756",0.312775241053486
"2757",0.299187142100001
"2758",0.110392671075613
"2759",0.0768165709576796
"2760",0.0216825016889522
"2761",0.278580712789132
"2762",0.11333023847522
"2763",0.30928937381868
"2764",0.319898656844389
"2765",0.0902798379281555
"2766",0.291932392662896
"2767",0.327731072000764
"2768",0.231179542288117
"2769",0.188820539619849
"2770",0.0066143090301573
"2771",0.112125866400324
"2772",0.187159310349757
"2773",0.153924715573174
"2774",0.303634071206298
"2775",0.0103078411860307
"2776",0.274915419872641
"2777",0.0099440876553981
"2778",0.311311593627856
"2779",0.0515326434836299
"2780",0.176693474408816
"2781",0.161196477883342
"2782",0.302879270111271
"2783",0.178181703971093
"2784",0.225210230261551
"2785",0.274857431996395
"2786",0.260867282867723
"2787",0.340473255068269
"2788",0.103154399220774
"2789",0.0296018240883224
"2790",0.104979881278785
"2791",0.121095563575937
"2792",0.240455089336981
"2793",0.0650485871591858
"2794",0.0446655018044463
"2795",0.180741072027548
"2796",0.136461854908464
"2797",0.160305195357199
"2798",0.3217306271502
"2799",0.0122652667110069
"2800",0.0437571151474357
"2801",0.208345502818827
"2802",0.0501546160028201
"2803",0.0317418315563321
"2804",0.190837253237775
"2805",0.344321779083817
"2806",0.231620210249212
"2807",0.353867402449238
"2808",0.090024853433321
"2809",0.238057398643983
"2810",0.123832641385773
"2811",0.198888217506172
"2812",0.244225722579482
"2813",0.237189463706968
"2814",0.324378180969852
"2815",0.170926312416904
"2816",0.283549968285093
"2817",0.146447886373823
"2818",0.0977703317831462
"2819",0.132568885277539
"2820",0.285633235508526
"2821",0.201280181482024
"2822",0.317594713009582
"2823",0.090355581327193
"2824",0.165473588469306
"2825",0.294125524264228
"2826",0.318988702076845
"2827",0.223708504481362
"2828",0.020794852250333
"2829",0.00158190636229691
"2830",0.157309681321262
"2831",0.306489542934855
"2832",0.17974893207018
"2833",0.0262392845733308
"2834",0.22110087702824
"2835",0.267472706931921
"2836",0.0955449711047921
"2837",0.29989473740368
"2838",0.243821819423659
"2839",0.236861990371191
"2840",0.0715876449365299
"2841",0.207617572675775
"2842",0.323187103302276
"2843",0.103520194872539
"2844",0.204759316838845
"2845",0.0845960542680494
"2846",0.0807432916503902
"2847",0.0601383464796235
"2848",0.0357027231629835
"2849",0.314391379444297
"2850",0.0141469417980042
"2851",0.247714545341588
"2852",0.079820467710401
"2853",0.164505282533325
"2854",0.115271082324406
"2855",0.0723119272516871
"2856",0.295942109845541
"2857",0.300726767859691
"2858",0.345024411188471
"2859",0.317410436751935
"2860",0.0736828665184522
"2861",0.335650133710867
"2862",0.182012547490685
"2863",0.101350313474508
"2864",0.254008848027874
"2865",0.134266511174859
"2866",0.0497186651262326
"2867",0.199633646623302
"2868",0.125694007387641
"2869",0.0288726719850338
"2870",0.0714083144047709
"2871",0.115474526613367
"2872",0.0639527382540037
"2873",0.0170858975252996
"2874",0.307379156569384
"2875",0.209722133111164
"2876",0.234122846921877
"2877",0.0991909991010106
"2878",0.0812395389275878
"2879",0.138217576833296
"2880",0.10187657189968
"2881",0.00981001039543909
"2882",0.0202928958119383
"2883",0.207536744759486
"2884",0.353973344728959
"2885",0.220878930757449
"2886",0.041870345688669
"2887",0.0826539839868285
"2888",0.156932528958543
"2889",0.320401627055976
"2890",0.237983011524747
"2891",0.293709233565179
"2892",0.243271635305239
"2893",0.296409885432665
"2894",0.191539876150399
"2895",0.321448470105452
"2896",0.0215017791858178
"2897",0.236887353333473
"2898",0.210129900894278
"2899",0.0209371355910508
"2900",0.350195042518338
"2901",0.24963151310136
"2902",0.280557677256231
"2903",0.198158151168605
"2904",0.127313971650161
"2905",0.0767842898753028
"2906",0.153394707462484
"2907",0.0431751746376159
"2908",0.285106389538771
"2909",0.264601434767264
"2910",0.0556419886014559
"2911",0.0433275392330959
"2912",0.199546664353472
"2913",0.209154779192692
"2914",0.0308248964775749
"2915",0.0181701761497631
"2916",0.344371407513192
"2917",0.200894175041877
"2918",0.234615745650408
"2919",0.250653556800737
"2920",0.0900630416781776
"2921",0.305616493917034
"2922",0.0703773313325579
"2923",0.237227501815343
"2924",0.143730998235544
"2925",0.0086890172320264
"2926",0.346035924382998
"2927",0.0560216632239257
"2928",0.204591219381103
"2929",0.335663991647559
"2930",0.187603431201474
"2931",0.0986660032135023
"2932",0.178288736872684
"2933",0.243660263626861
"2934",0.0715737898982262
"2935",0.264201431019385
"2936",0.158111933576855
"2937",0.144278267983769
"2938",0.114668835793467
"2939",0.307588334531621
"2940",0.273648864049903
"2941",0.350441811988817
"2942",0.336462449582464
"2943",0.183299437655929
"2944",0.34535052393827
"2945",0.187494304918695
"2946",0.0811419104658353
"2947",0.176137841984088
"2948",0.200913418265648
"2949",0.00363803117904859
"2950",0.154214569327752
"2951",0.254665930976753
"2952",0.229687337131707
"2953",0.263440322784382
"2954",0.308647172599824
"2955",0.136177967029418
"2956",0.147302762832275
"2957",0.345487867349875
"2958",0.171821422388165
"2959",0.293921811418949
"2960",0.228857192283895
"2961",0.127178450744716
"2962",0.345946627046729
"2963",0.0699557422152478
"2964",0.31567819093902
"2965",0.30339871368176
"2966",0.247224376811419
"2967",0.183033219176156
"2968",0.252657177325069
"2969",0.196210502402065
"2970",0.0164440144665972
"2971",0.107226182973588
"2972",0.239563117408631
"2973",0.268407542452852
"2974",0.00667443550243955
"2975",0.0834993677288342
"2976",0.123691631679403
"2977",0.142036674098633
"2978",0.291184590594384
"2979",0.0512888560399948
"2980",0.335410160793823
"2981",0.209599226568482
"2982",0.335812727544502
"2983",0.278081974886014
"2984",0.17113601987316
"2985",0.216003325893208
"2986",0.351200058687092
"2987",0.0576831750454085
"2988",0.292268926275679
"2989",0.347934596774576
"2990",0.302246869666063
"2991",0.159422619173525
"2992",0.169238089137579
"2993",0.187375585966501
"2994",0.201954526068438
"2995",0.304793192079671
"2996",0.0710228236291939
"2997",0.0892641368947067
"2998",0.17979471947342
"2999",0.185176215709951
"3000",0.132038322581073
"3001",0.114857844786915
"3002",0.127538061982519
"3003",0.214868496489606
"3004",0.215847533498862
"3005",0.0211864705486628
"3006",0.124341376490411
"3007",0.0827140116654971
"3008",0.0491287355834841
"3009",0.290793396288763
"3010",0.138771432794823
"3011",0.285730242473154
"3012",0.00353841889516097
"3013",0.219385694851577
"3014",0.243546634491827
"3015",0.180356974134268
"3016",0.31716622067817
"3017",0.337297847799311
"3018",0.00116598889276648
"3019",0.119381192119707
"3020",0.343080899994529
"3021",0.173978057657734
"3022",0.283248728007573
"3023",0.165840102507155
"3024",0.277178509608435
"3025",0.257001189074626
"3026",0.0927483023619018
"3027",0.327926363125243
"3028",0.331150864278081
"3029",0.341500265113492
"3030",0.317147304806583
"3031",0.197668848511046
"3032",0.101814906963229
"3033",0.306461745740996
"3034",0.113132823660698
"3035",0.0419776130284161
"3036",0.254353819509618
"3037",0.056055065982326
"3038",0.069721855084174
"3039",0.231339187302149
"3040",0.0950062752013144
"3041",0.124610507270103
"3042",0.0349082727872872
"3043",0.0135391721823558
"3044",0.194592691144708
"3045",0.220170992284672
"3046",0.282122364131831
"3047",0.309620316027617
"3048",0.291927432859124
"3049",0.102237917615469
"3050",0.325203787273836
"3051",0.184871686838984
"3052",0.0512459286000735
"3053",0.125280503281297
"3054",0.296995385328151
"3055",0.227705240365366
"3056",0.175121216613409
"3057",0.0851116997085405
"3058",0.196794284547402
"3059",0.265291254921927
"3060",0.173111126805014
"3061",0.221479484795618
"3062",0.0937867732116009
"3063",0.129087689332716
"3064",0.346560379762614
"3065",0.220511262084768
"3066",0.0714510014441387
"3067",0.205059823824287
"3068",0.00132369140739018
"3069",0.286589431235574
"3070",0.0667595428241553
"3071",0.00257277964144738
"3072",0.0716187933290101
"3073",0.0297611763652009
"3074",0.103894354691407
"3075",0.178746691977125
"3076",0.201716152730137
"3077",0.136723363342672
"3078",0.347111067206754
"3079",0.338180851039704
"3080",0.314270259799012
"3081",0.231231760716703
"3082",0.161598902778648
"3083",0.134958370552267
"3084",0.185378569708286
"3085",0.262488942935456
"3086",0.0236980395552218
"3087",0.0782178131986507
"3088",0.0828776623340831
"3089",0.127559692069931
"3090",0.122025521772929
"3091",0.245667539514896
"3092",0.10175027821837
"3093",0.269839962732669
"3094",0.221272373466593
"3095",0.240741903014151
"3096",0.287979785476281
"3097",0.1711078309001
"3098",0.159247486832072
"3099",0.184452394569676
"3100",0.0121364571463993
"3101",0.27172478679364
"3102",0.232856899677736
"3103",0.0912064330017317
"3104",0.325966715447856
"3105",0.0782236288548915
"3106",0.326613070056225
"3107",0.0923675048212424
"3108",0.295717343940426
"3109",0.124772001621083
"3110",0.176404320159396
"3111",0.353864102096618
"3112",0.327900391418742
"3113",0.0732327566041013
"3114",0.0440173986402082
"3115",0.26553507143225
"3116",0.33353724405465
"3117",0.314178391013213
"3118",0.294853662097459
"3119",0.204843060367495
"3120",0.0539697543190499
"3121",0.0921054101674281
"3122",0.0205928432429406
"3123",0.0249824634410028
"3124",0.311888308510351
"3125",0.0959680379857524
"3126",0.180844937736729
"3127",0.0897222548057227
"3128",0.0140027128938684
"3129",0.216354981056891
"3130",0.209850622859396
"3131",0.31597726545847
"3132",0.0490327660760158
"3133",0.244831856593569
"3134",0.0929881414562474
"3135",0.105216982721771
"3136",0.275003798751267
"3137",0.0633944682965071
"3138",0.225606484572345
"3139",0.31238793398258
"3140",0.29259052118442
"3141",0.289594729482944
"3142",0.101846821440973
"3143",0.168112955337558
"3144",0.252473627734613
"3145",0.341848253982409
"3146",0.0469115888529409
"3147",0.167401787232819
"3148",0.113679638858927
"3149",0.25772089317945
"3150",0.0998094148257701
"3151",0.042685458255922
"3152",0.122915759885782
"3153",0.123316151851985
"3154",0.120994056988687
"3155",0.259212219544723
"3156",0.074467551563641
"3157",0.00626026443568952
"3158",0.185163974907951
"3159",0.146417047694767
"3160",0.17677528562382
"3161",0.105180893489256
"3162",0.150299623707551
"3163",0.112648584983244
"3164",0.306312610446233
"3165",0.142353360132414
"3166",0.267196260621781
"3167",0.146108605172351
"3168",0.25923058969132
"3169",0.231546044980849
"3170",0.216533470228118
"3171",0.122972447048458
"3172",0.144225580099194
"3173",0.0772136357404736
"3174",0.0925162181935733
"3175",0.13676638369662
"3176",0.0311462071787026
"3177",0.0495509320372251
"3178",0.316607615418627
"3179",0.240479763311111
"3180",0.134148447755143
"3181",0.282485939287406
"3182",0.32234245301797
"3183",0.267227116194296
"3184",0.0403871305854732
"3185",0.349107174282166
"3186",0.185973478266975
"3187",0.285644404155527
"3188",0.125006218091805
"3189",0.247186481138094
"3190",0.129104182649088
"3191",0.0393673089556969
"3192",0.053704383079394
"3193",0.270151065892143
"3194",0.144168204776476
"3195",0.312261944797597
"3196",0.0145923106126357
"3197",0.259647298420681
"3198",0.259533157513198
"3199",0.1006636099975
"3200",0.355522867157523
"3201",0.267108318074714
"3202",0.253697351350167
"3203",0.207761651029375
"3204",0.147925687454497
"3205",0.0762162635308948
"3206",0.217769055122511
"3207",0.35286124688289
"3208",0.0853574912630243
"3209",0.0334306369147104
"3210",0.345064050283378
"3211",0.247167928641508
"3212",0.0543416700405709
"3213",0.0817409298491449
"3214",0.216918686070923
"3215",0.318252268975327
"3216",0.278276613459215
"3217",0.0611528245591029
"3218",0.0725774583167195
"3219",0.261542493492369
"3220",0.00581863073182704
"3221",0.309491021852593
"3222",0.227993463404237
"3223",0.161584597579336
"3224",0.139012956928942
"3225",0.275807611415964
"3226",0.0763503109788665
"3227",0.08413738193688
"3228",0.0813334989414874
"3229",0.100776009388056
"3230",0.178886404696423
"3231",0.0103901041354545
"3232",0.0833132576199105
"3233",0.0347225712682122
"3234",0.141823851703756
"3235",0.102911122555855
"3236",0.12565023096857
"3237",0.113390988597715
"3238",0.235393318880395
"3239",0.178540723026892
"3240",0.065116755166619
"3241",0.353188059883147
"3242",0.326837104242673
"3243",0.0934023116948867
"3244",0.0197454859473731
"3245",0.200774297811164
"3246",0.296666312827687
"3247",0.163252472935138
"3248",0.295209122926947
"3249",0.148666702575657
"3250",0.284143521226469
"3251",0.255619025097763
"3252",0.0415846188240597
"3253",0.0337474547009132
"3254",0.0144129235209118
"3255",0.188553767796466
"3256",0.31801740566729
"3257",0.172031578100775
"3258",0.220991325676207
"3259",0.350021984014659
"3260",0.08857820091075
"3261",0.0329642238182179
"3262",0.0350050783553781
"3263",0.0877826600788058
"3264",0.233839983912706
"3265",0.294308137841093
"3266",0.336837254499613
"3267",0.00347883856192451
"3268",0.298699623358641
"3269",0.301662563575048
"3270",0.194658036122562
"3271",0.274653626071465
"3272",0.0212118803820139
"3273",0.30134463015803
"3274",0.115019400004036
"3275",0.301505460695425
"3276",0.287148461315936
"3277",0.201025250814389
"3278",0.265045774737088
"3279",0.216260902126286
"3280",0.280292072489341
"3281",0.335086502895559
"3282",0.0863047534140107
"3283",0.0846454379078838
"3284",0.0668562092696387
"3285",0.29785446858926
"3286",0.0753208427696656
"3287",0.329543362999678
"3288",0.294670024644452
"3289",0.141403916903309
"3290",0.0239071111052254
"3291",0.354208892056483
"3292",0.305519566782284
"3293",0.183326298919008
"3294",0.16191277803889
"3295",0.231440470713549
"3296",0.25985034621021
"3297",0.167435175830526
"3298",0.0354632086880556
"3299",0.119730813112121
"3300",0.220632645566142
"3301",0.21404215813571
"3302",0.35240337881289
"3303",0.0312043902406548
"3304",0.324091286634694
"3305",0.00465516832217627
"3306",0.182035497917892
"3307",0.0213666333317349
"3308",0.0569571893064193
"3309",0.0689294391281802
"3310",0.322490945367539
"3311",0.312426536448438
"3312",0.151863443468375
"3313",0.121203393368512
"3314",0.137179980302936
"3315",0.0543332214889819
"3316",0.0616202292354186
"3317",0.116652698588814
"3318",0.28059612585911
"3319",0.352569783363806
"3320",0.28723743419841
"3321",0.0902891176545138
"3322",0.208984109291688
"3323",0.315136479470212
"3324",0.0632811031631836
"3325",0.201341397665255
"3326",0.0762961381260776
"3327",0.193143825661755
"3328",0.341807166604595
"3329",0.0555502596835641
"3330",0.0278442737777451
"3331",0.0198506500514136
"3332",0.353509641045249
"3333",0.0133816861358846
"3334",0.292313714066421
"3335",0.0554818783547994
"3336",0.0844066060446548
"3337",0.266708050490747
"3338",0.225838332894729
"3339",0.0753802029082511
"3340",0.280108432883245
"3341",0.108477125182014
"3342",0.280315322112965
"3343",0.0811163621723652
"3344",0.123897294808332
"3345",0.314055094099119
"3346",0.279700161443167
"3347",0.0437836981652996
"3348",0.0455300321296969
"3349",0.223368802434002
"3350",0.0721320979488178
"3351",0.0570533795882161
"3352",0.303785319011608
"3353",0.0518767767516633
"3354",0.325316548880038
"3355",0.137589417722964
"3356",0.076874254751655
"3357",0.144061329629985
"3358",0.0245852464514512
"3359",0.0684429238086265
"3360",0.0631028468567016
"3361",0.0750253296233465
"3362",0.317209499816731
"3363",0.0816593543972736
"3364",0.131751842549728
"3365",0.228190969807809
"3366",0.152599757239133
"3367",0.0856201169014575
"3368",0.302172315434076
"3369",0.283071938947735
"3370",0.27805519245908
"3371",0.0955794144671727
"3372",0.270933829223504
"3373",0.293251859214814
"3374",0.126928018954403
"3375",0.216028160272392
"3376",0.254578960052041
"3377",0.311901961158385
"3378",0.191244806457391
"3379",0.0691439580735699
"3380",0.11111774771461
"3381",0.218759944549821
"3382",0.242872266801124
"3383",0.315228008564977
"3384",0.196083817521232
"3385",0.199018529429319
"3386",0.274702279151988
"3387",0.184685962878107
"3388",0.308346718944714
"3389",0.0723985276796462
"3390",0.215085384163012
"3391",0.199424722642636
"3392",0.163088527707555
"3393",0.0900943169372261
"3394",0.194556520674528
"3395",0.0450168524718028
"3396",0.239372951544453
"3397",0.22836348970825
"3398",0.249194694116264
"3399",0.172783389715961
"3400",0.0855086247062384
"3401",0.232935367643983
"3402",0.0451999081770017
"3403",0.163501890952259
"3404",0.0981432589591488
"3405",0.0553414066719899
"3406",0.0698821505792073
"3407",0.144250306244302
"3408",0.189856955843943
"3409",0.2334219963319
"3410",0.0794998757266013
"3411",0.143735258368535
"3412",0.310049458674407
"3413",0.160828657832015
"3414",0.180596421697847
"3415",0.0933523370324034
"3416",0.229266932461216
"3417",0.185495362888909
"3418",0.344906944588178
"3419",0.0207296110347567
"3420",0.22944425689466
"3421",0.02853248706629
"3422",0.258066330804741
"3423",0.031129885364069
"3424",0.161719397779988
"3425",0.271957800516296
"3426",0.338954106086136
"3427",0.303400356984751
"3428",0.219327123074434
"3429",0.0655126711113566
"3430",0.206523900294102
"3431",0.112942857702457
"3432",0.207497299194064
"3433",0.178933110143251
"3434",0.139633737655219
"3435",0.0366850074429601
"3436",0.355531735230022
"3437",0.0198126439081131
"3438",0.311356859155695
"3439",0.132437328869543
"3440",0.293049240717902
"3441",0.0895160083555746
"3442",0.278736861271104
"3443",0.061142577930622
"3444",0.0668527935611895
"3445",0.231169845276748
"3446",0.148371471152619
"3447",0.0156696634155744
"3448",0.0619452827487454
"3449",0.222303409869139
"3450",0.160438080220476
"3451",0.195821626723759
"3452",0.134719873742651
"3453",0.324393344423155
"3454",0.272768395408112
"3455",0.335571231566149
"3456",0.262791473078294
"3457",0.0929883098939759
"3458",0.0640680102779729
"3459",0.0373493379343942
"3460",0.248450786818276
"3461",0.264780831713506
"3462",0.294191582907935
"3463",0.0740705728215548
"3464",0.0420386919936938
"3465",0.336399366340715
"3466",0.351951242014645
"3467",0.0299802249936333
"3468",0.162589342541816
"3469",0.223598877357195
"3470",0.188127266574564
"3471",0.350674764100033
"3472",0.0503409560781016
"3473",0.10595654301795
"3474",0.114589331115361
"3475",0.269147075172943
"3476",0.0758696003844916
"3477",0.208185929187943
"3478",0.0316358774346272
"3479",0.249458551321018
"3480",0.119734253663893
"3481",0.267032279122946
"3482",0.194503061570402
"3483",0.295120213146514
"3484",0.0580793276642011
"3485",0.223495627928042
"3486",0.281627774566751
"3487",0.0659586411343993
"3488",0.232628600720878
"3489",0.00678783525079288
"3490",0.303409937977803
"3491",0.101945142700187
"3492",0.0614931055386949
"3493",0.0922808213337741
"3494",0.278464589384491
"3495",0.2312594445422
"3496",0.157359562158796
"3497",0.112130323043998
"3498",0.282509382192081
"3499",0.317005747304946
"3500",0.295698211683497
"3501",0.10620132444293
"3502",0.176565264644831
"3503",0.0190848853496103
"3504",0.300681983050148
"3505",0.111291689812469
"3506",0.0510571124736215
"3507",0.101014447236185
"3508",0.247302892725279
"3509",0.343490916346788
"3510",0.348217674761299
"3511",0.133923137946881
"3512",0.162371486889744
"3513",0.325451424190336
"3514",0.254403989026563
"3515",0.114456703711719
"3516",0.222179234081096
"3517",0.296055165513873
"3518",0.204786896073952
"3519",0.318536564284866
"3520",0.155278776369253
"3521",0.192554714044003
"3522",0.244744502087953
"3523",0.0296278758731342
"3524",0.186260119448674
"3525",0.210155362732985
"3526",0.249631079585378
"3527",0.221973483834915
"3528",0.225991425482378
"3529",0.0572198501395598
"3530",0.354150120456214
"3531",0.0924559932589217
"3532",0.345508371289465
"3533",0.0770150483211166
"3534",0.306774992630793
"3535",0.204774294381283
"3536",0.0994916438012722
"3537",0.0745179175084581
"3538",0.220078025920872
"3539",0.229720342231321
"3540",0.0247699884385893
"3541",0.124607347282256
"3542",0.293685579078204
"3543",0.237022219782986
"3544",0.0314065420971533
"3545",0.0393156584454699
"3546",0.121852421532468
"3547",0.318403144379228
"3548",0.11840633963693
"3549",0.32011568422008
"3550",0.106623775954784
"3551",0.268926173232631
"3552",0.170293223563222
"3553",0.260219160160071
"3554",0.0915063726484928
"3555",0.186792427636998
"3556",0.27107682126141
"3557",0.306992724480307
"3558",0.177821961643356
"3559",0.0388039059536585
"3560",0.298632476080529
"3561",0.186005448725006
"3562",0.278291290149014
"3563",0.341534772737267
"3564",0.270221812470859
"3565",0.289388556651843
"3566",0.252886152682796
"3567",0.199070281714358
"3568",0.102370219654393
"3569",0.293564959860251
"3570",0.313002038976782
"3571",0.291326280510932
"3572",0.304852375582231
"3573",0.263623778881133
"3574",0.0783920516773504
"3575",0.143225700867102
"3576",0.320545209702475
"3577",0.0306123195347269
"3578",0.201070055747024
"3579",0.0334199467501068
"3580",0.320261421445153
"3581",0.0700719290531728
"3582",0.0101833980838349
"3583",0.218587617185132
"3584",0.0494404847521621
"3585",0.201830305313981
"3586",0.151724629580495
"3587",0.249852086530134
"3588",0.0858936226731025
"3589",0.13401911209177
"3590",0.353083784838818
"3591",0.108794347086267
"3592",0.304822459666994
"3593",0.245060290118426
"3594",0.103460776931823
"3595",0.188232105313888
"3596",0.313272178561001
"3597",0.169361227054407
"3598",0.314513758894481
"3599",0.203286933755626
"3600",0.242216552222463
"3601",0.190583312659363
"3602",0.342182095324303
"3603",0.282359982315931
"3604",0.150588092115641
"3605",0.27133862160466
"3606",0.089809943702464
"3607",0.354733564732362
"3608",0.121258512420654
"3609",0.191282041049897
"3610",0.303368566392377
"3611",0.0716227673497331
"3612",0.107923989428414
"3613",0.157101427779066
"3614",0.173775784234576
"3615",0.11703020629386
"3616",0.297205107938834
"3617",0.123790552987673
"3618",0.133651972747486
"3619",0.136230871382146
"3620",0.209578403309383
"3621",0.277198495481935
"3622",0.26696078517427
"3623",0.315806552247273
"3624",0.0643784735562638
"3625",0.0523605490371376
"3626",0.0159292157693575
"3627",0.129101093961578
"3628",0.20893128112515
"3629",0.13051148914515
"3630",0.173531871497783
"3631",0.310774958146758
"3632",0.140609275151217
"3633",0.324993500471293
"3634",0.0857218158588366
"3635",0.32945524100101
"3636",0.0268731476277621
"3637",0.0452021860612674
"3638",0.313463554874677
"3639",0.224453829339348
"3640",0.289875559645822
"3641",0.337165368544684
"3642",0.0098847583225328
"3643",0.286752001053996
"3644",0.0147192559343019
"3645",0.124324977992721
"3646",0.193754259806582
"3647",0.107010061468257
"3648",0.298957006145045
"3649",0.149852848263984
"3650",0.24793969052143
"3651",0.256099696770932
"3652",0.323368300561308
"3653",0.0754848078719069
"3654",0.12565088368547
"3655",0.233871937725711
"3656",0.159512802753929
"3657",0.286299925535947
"3658",0.263425451322932
"3659",0.235513478828121
"3660",0.0914744355633254
"3661",0.0549826003578447
"3662",0.0474390938332389
"3663",0.32855962314942
"3664",0.0388123981466846
"3665",0.166283859983871
"3666",0.265711053001287
"3667",0.264407738418485
"3668",0.02357999576173
"3669",0.028859789562817
"3670",0.17915089167941
"3671",0.292662473989267
"3672",0.0270292049347402
"3673",0.147951731206634
"3674",0.181008172279658
"3675",0.00419552122183202
"3676",0.271941619066436
"3677",0.0644288452150452
"3678",0.213654490091325
"3679",0.291233881485814
"3680",0.351630729363856
"3681",0.241601797161315
"3682",0.255802582389648
"3683",0.075857004985464
"3684",0.0483392455912363
"3685",0.235342441494373
"3686",0.302633726244715
"3687",0.154980568053656
"3688",0.00936146329171322
"3689",0.177172543439232
"3690",0.109579252988595
"3691",0.345352491777867
"3692",0.350496067983927
"3693",0.252238399064109
"3694",0.188063660546493
"3695",0.196877016373138
"3696",0.0339588510062516
"3697",0.28449918237595
"3698",0.178471763428384
"3699",0.1919904425194
"3700",0.162747684523568
"3701",0.157888659844517
"3702",0.169402349130061
"3703",0.126074457618648
"3704",0.186148027784076
"3705",0.14601445726012
"3706",0.300893774861185
"3707",0.0563864941266562
"3708",0.118402246202635
"3709",0.212943068501882
"3710",0.0495124298555797
"3711",0.0154172801822572
"3712",0.337005650325661
"3713",0.064039489398121
"3714",0.320632592777913
"3715",0.0720831778853865
"3716",0.284682673667408
"3717",0.251451238216183
"3718",0.0157539370179219
"3719",0.0592522196882576
"3720",0.205846229435201
"3721",0.222951733724894
"3722",0.223829092313918
"3723",0.22824812833113
"3724",0.194612040118222
"3725",0.123470615128562
"3726",0.1872539787296
"3727",0.327065044213518
"3728",0.292797450825944
"3729",0.338838188632641
"3730",0.10653218996881
"3731",0.245082128475695
"3732",0.275974355989158
"3733",0.212286143970591
"3734",0.0152269276619134
"3735",0.32154689024109
"3736",0.00859160532123747
"3737",0.257225244874765
"3738",0.229984278769086
"3739",0.303461912196526
"3740",0.200052603259319
"3741",0.172686213568305
"3742",0.233458586902668
"3743",0.112950428787885
"3744",0.0290289154513106
"3745",0.199582084472493
"3746",0.116308002619519
"3747",0.280903472128503
"3748",0.0997715584877059
"3749",0.033909017867897
"3750",0.114842388348025
"3751",0.285261542051933
"3752",0.242509685461271
"3753",0.114842994607912
"3754",0.230016090975151
"3755",0.114292934788917
"3756",0.249834587970111
"3757",0.282415163973247
"3758",0.274170332599632
"3759",0.164110385910121
"3760",0.300813749384222
"3761",0.0393756118426034
"3762",0.131269665371198
"3763",0.180063239272994
"3764",0.216749767541364
"3765",0.282611087525913
"3766",0.340908995107857
"3767",0.265668401322248
"3768",0.267750607570177
"3769",0.0376062370213043
"3770",0.33902970605639
"3771",0.344925346202984
"3772",0.174701149232431
"3773",0.271683816179443
"3774",0.142247625956927
"3775",0.0236043627552019
"3776",0.183627389474103
"3777",0.232270637920352
"3778",0.00819247390523237
"3779",0.0117205670045239
"3780",0.338734960734367
"3781",0.312965420498681
"3782",0.29660964023976
"3783",0.263998184234841
"3784",0.121850466445776
"3785",0.0900261591983664
"3786",0.192277992304224
"3787",0.225627876991969
"3788",0.173449800007567
"3789",0.272960180394447
"3790",0.284075570349677
"3791",0.0593572902157823
"3792",0.119627906686444
"3793",0.296788666358004
"3794",0.134091818228975
"3795",0.0545085048778377
"3796",0.258293190670722
"3797",0.316580600541003
"3798",0.104980732742268
"3799",0.101083651955478
